Date,Mode,Category,Subcategory,Note,Amount,Expense,Currency
2015-11-21 21:39:44,Cash,Food,Eggs,1 dozen,84.0,Expense,INR
2015-11-21 21:40:52,Saving Bank account 1,Other,Pocket money,Mobile Service Provider recharge wfh,251.0,Expense,INR
2015-11-26 06:51:26,Saving Bank account 1,Other,Pocket money,audible subscription,199.0,Expense,INR
2015-11-27 16:25:01,Cash,Food,snacks,egg roll,25.0,Expense,INR
2015-11-29 09:27:52,Cash,Transportation,auto,No Notes,50.0,Expense,INR
2015-11-29 09:27:52,Cash,Transportation,auto,No Notes,40.0,Expense,INR
2015-11-29 09:27:52,Cash,Transportation,auto,No Notes,30.0,Expense,INR
2015-12-01 08:09:54,Cash,Transportation,auto,bus - Chinchwad to kala,175.0,Expense,INR
2015-12-01 12:33:30,Cash,Transportation,auto,ola auto - to Chinchwad transport bus stop,61.0,Expense,INR
2015-12-02 09:54:43,Cash,Food,Milk,tea,12.0,Expense,INR
2015-12-02 13:11:05,Cash,Food,Milk,Kurkure,10.0,Expense,INR
2015-12-02 13:37:04,Cash,Food,Milk,tea,10.0,Expense,INR
2015-12-03 09:46:05,Cash,Food,Tea,No Notes,30.0,Expense,INR
2015-12-03 09:55:21,Credit Card,Health,Hospital,root canal due,1900.0,Expense,INR
2015-12-05 09:14:59,Cash,Food,Milk,milk half shakti,26.0,Expense,INR
2015-12-11 09:09:46,Cash,Food,Eating out,egg roll,25.0,Expense,INR
2015-12-12 17:21:52,Saving Bank account 1,Transportation,auto,within city,50.0,Expense,INR
2015-12-19 14:20:11,Saving Bank account 1,Health,Medicine,eye drop maxmoist,235.0,Expense,INR
2015-12-19 21:14:02,Saving Bank account 1,Health,Medicine,hand sanitizer,220.0,Expense,INR
2015-12-19 22:28:38,Cash,Food,Eggs,No Notes,80.0,Expense,INR
2015-12-20 09:08:55,Saving Bank account 1,Shopping,Laundry,secret Santa - diary,465.0,Expense,INR
2015-12-21 23:18:19,Saving Bank account 1,Other,Pocket money,kindle unlimited,169.0,Expense,INR
2015-12-25 17:24:24,Cash,Household,Kitchen,dustbin bags,50.0,Expense,INR
2015-12-25 17:24:50,Saving Bank account 1,Shopping,Footwear,sliper,270.0,Expense,INR
2015-12-26 07:27:26,Saving Bank account 1,Other,Pocket money,audible subscription,199.0,Expense,INR
2015-12-26 23:53:57,Cash,Other,Pocket money,flour mill,28.0,Expense,INR
2015-12-30 17:30:28,Cash,Shopping,Makeup,hair cut+shaving+dye+facial,2000.0,Expense,INR
2015-12-30 17:31:33,Cash,Food,Milk,cake advance,100.0,Expense,INR
2015-12-31 17:00:32,Cash,Food,Milk,cake + balloon (150)+caps(50+40),540.0,Expense,INR
2016-01-01 09:02:29,Cash,Food,Milk,Everest pav bhaji masala,35.0,Expense,INR
2016-01-01 12:08:42,Saving Bank account 1,Investment,Public Provident Fund,No Notes,10000.0,Expense,INR
2016-01-01 12:53:04,Saving Bank account 1,Food,Milk,Amul butter 100gm(4 pcs),192.0,Expense,INR
2016-01-02 09:50:45,Saving Bank account 1,Investment,Public Provident Fund,No Notes,10000.0,Expense,INR
2016-01-04 12:05:48,Saving Bank account 1,Investment,Public Provident Fund,No Notes,10000.0,Expense,INR
2016-01-05 13:17:10,Saving Bank account 1,Investment,Public Provident Fund,No Notes,10000.0,Expense,INR
2016-01-06 08:04:03,Saving Bank account 1,Investment,Public Provident Fund,No Notes,10000.0,Expense,INR
2016-01-06 13:31:57,Cash,Food,Water,1 Jar,25.0,Expense,INR
2016-01-07 09:34:06,Saving Bank account 1,Investment,Public Provident Fund,No Notes,10000.0,Expense,INR
2016-01-07 12:38:13,Saving Bank account 1,Other,misc,Family Mobile Service Provider recharge,2599.0,Expense,INR
2016-01-08 13:39:46,Saving Bank account 1,Investment,Public Provident Fund,No Notes,10000.0,Expense,INR
2016-01-09 09:30:49,Saving Bank account 1,Investment,Public Provident Fund,No Notes,10000.0,Expense,INR
2016-01-09 09:56:26,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-01-09 13:43:27,Saving Bank account 1,Transportation,Travels,Place 2 to mum,750.0,Expense,INR
2016-01-10 09:08:07,Cash,Entertainment,Navratri,vargini,200.0,Expense,INR
2016-01-10 13:00:19,Saving Bank account 1,Investment,Public Provident Fund,No Notes,10000.0,Expense,INR
2016-01-11 09:00:17,Saving Bank account 1,Investment,Public Provident Fund,No Notes,10000.0,Expense,INR
2016-01-11 13:48:01,Cash,Food,fruits,mosambi 1kg,50.0,Expense,INR
2016-01-11 17:58:34,Cash,Entertainment,Diwali,firecracker,450.0,Expense,INR
2016-01-12 09:18:37,Saving Bank account 1,Investment,Public Provident Fund,No Notes,40000.0,Expense,INR
2016-01-22 09:58:13,Saving Bank account 1,Utilities,Kindle unlimited,kindle unlimited,169.0,Expense,INR
2016-01-26 19:46:26,Saving Bank account 1,Utilities,Audible,audible subscription,199.0,Expense,INR
2016-02-03 17:05:00,Saving Bank account 1,Investment,Public Provident Fund,No Notes,10000.0,Expense,INR
2016-02-04 08:13:44,Cash,Food,beverage,rasna orange,20.0,Expense,INR
2016-02-04 09:22:54,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-02-04 17:15:39,Cash,Other,Pocket money,jeevan drop,30.0,Expense,INR
2016-02-04 17:32:03,Cash,Transportation,auto,LB road to Permanent Residence,50.0,Expense,INR
2016-02-05 18:57:33,Cash,Other,Pocket money,flour mill,25.0,Expense,INR
2016-02-11 13:26:26,Cash,Other,Saloon,cutting + shaving,80.0,Expense,INR
2016-02-13 11:14:46,Saving Bank account 1,Health,Health,hand gloves 4 pairs,80.0,Expense,INR
2016-02-13 11:14:46,Cash,Transportation,auto,within city,40.0,Expense,INR
2016-02-14 21:35:26,Cash,Food,Grocery,bread (10)+Cadbury(10)+ cheese + myvaneese+pav bhaji masala,165.0,Expense,INR
2016-02-20 19:45:27,Cash,Food,Grocery,biscuits,85.0,Expense,INR
2016-02-22 09:05:19,Saving Bank account 1,Utilities,Kindle unlimited,kindle unlimited,169.0,Expense,INR
2016-02-22 21:02:42,Cash,Food,snacks,5star (2)+munch(2),40.0,Expense,INR
2016-02-24 06:35:18,Saving Bank account 1,Utilities,Audible,audible subscription,199.0,Expense,INR
2016-02-27 07:49:16,Saving Bank account 1,Food,snacks, pedhe,50.0,Expense,INR
2016-02-27 07:49:16,Saving Bank account 1,Utilities,Mobile Service Provider,Mobile Service Provider recharge wfh,251.0,Expense,INR
2016-02-27 07:49:16,Cash,Other,Pocket money,moscuito racket,250.0,Expense,INR
2016-02-28 10:07:55,Cash,Other,Pocket money,flour mill,11.0,Expense,INR
2016-02-28 10:08:09,Saving Bank account 1,Food,snacks, pedhe,100.0,Expense,INR
2016-02-28 10:08:09,Cash,Other,Saloon,hair cut,100.0,Expense,INR
2016-02-28 19:38:39,Saving Bank account 1,Food,snacks,biscuits,70.0,Expense,INR
2016-03-04 08:14:57,Saving Bank account 1,Utilities,OTT Platform,subscription 1 yr,300.0,Expense,INR
2016-03-05 17:05:54,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-03-11 09:46:31,Cash,Food,Grocery,butter + frozen vatana+ 9 pan,240.0,Expense,INR
2016-03-11 13:13:28,Saving Bank account 1,Other,Pocket money,cake + Happy Birthday letters,470.0,Expense,INR
2016-03-11 17:18:13,Saving Bank account 1,Health,Medicine,medicine,700.0,Expense,INR
2016-03-12 12:13:35,Cash,Food,Grocery,Colgate max fresh medium,55.0,Expense,INR
2016-03-12 17:26:02,Cash,Food,chocolate,2 milkybar,20.0,Expense,INR
2016-03-15 17:08:31,Saving Bank account 1,Utilities,Mobile Service Provider,Mobile Service Provider recharge wfh,251.0,Expense,INR
2016-03-16 12:44:04,Saving Bank account 1,Shopping,Laundry,Ganesh murthi,80.0,Expense,INR
2016-03-20 12:05:13,Cash,Other,Pocket money,print out,5.0,Expense,INR
2016-03-20 12:05:32,Cash,Food,Grocery,sambhar masala,35.0,Expense,INR
2016-03-21 04:26:41,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-03-22 14:53:55,Saving Bank account 1,Utilities,Kindle unlimited,kindle unlimited,169.0,Expense,INR
2016-03-28 15:20:05,Saving Bank account 1,Other,Pocket money,hit spray(99)+biscuits+mask,159.0,Expense,INR
2016-03-29 05:35:43,Cash,Other,Pocket money,owalni,100.0,Expense,INR
2016-04-07 13:47:11,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-04-08 13:14:50,Saving Bank account 1,Other,misc,ipad cover,260.0,Expense,INR
2016-04-11 17:09:26,Cash,Entertainment,Diwali,firecracker,50.0,Expense,INR
2016-04-12 08:12:26,Cash,Food,vegetables,kandyachi paat,8.0,Expense,INR
2016-04-12 08:24:28,Cash,Food,vegetables,carrets + brinjal + flower,90.0,Expense,INR
2016-04-12 08:54:15,Cash,Food,vegetables,val + methi + lady finger,50.0,Expense,INR
2016-04-12 09:12:50,Cash,Food,snacks,3 chips packets,15.0,Expense,INR
2016-04-12 09:20:16,Cash,Food,vegetables,kadhipatta + 2 lemon,10.0,Expense,INR
2016-04-12 09:28:31,Cash,Food,fruits,8 bananas,20.0,Expense,INR
2016-04-12 12:38:21,Cash,Food,vegetables,onion 1 kg,25.0,Expense,INR
2016-04-12 12:39:15,Cash,Food,snacks,pav bhaji pav 3 packets (8pcs each),45.0,Expense,INR
2016-04-12 13:52:50,Cash,Food,vegetables,tomato,30.0,Expense,INR
2016-04-12 17:43:54,Cash,Food,vegetables,gilke,25.0,Expense,INR
2016-04-15 07:04:48,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-04-16 21:24:04,Cash,Household,Toiletries,sensodyne toothbrush,50.0,Expense,INR
2016-04-20 10:27:48,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-04-24 22:10:32,Saving Bank account 1,Utilities,Kindle unlimited,kindle unlimited,169.0,Expense,INR
2016-04-26 08:30:54,Saving Bank account 1,Food,Grocery,dettol handwash + khari + toast + goodday,259.0,Expense,INR
2016-04-28 22:24:09,Saving Bank account 1,Utilities,Hotstar,subscription,299.0,Expense,INR
2016-05-01 13:14:29,Cash,Transportation,auto,grandparents to Permanent Residence,30.0,Expense,INR
2016-05-01 13:31:28,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000.0,Expense,INR
2016-05-01 13:58:17,Cash,Food,Milk,cake,350.0,Expense,INR
2016-05-01 18:35:00,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-05-02 11:28:19,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-05-02 18:16:01,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000.0,Expense,INR
2016-05-03 09:30:14,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000.0,Expense,INR
2016-05-03 12:01:14,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-05-04 12:55:30,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000.0,Expense,INR
2016-05-04 17:57:08,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-05-05 12:37:44,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000.0,Expense,INR
2016-05-05 17:29:46,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-05-06 09:40:07,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-05-06 12:58:18,Cash,Food,Grocery,biscuits + medicine,68.0,Expense,INR
2016-05-06 18:13:21,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000.0,Expense,INR
2016-05-07 09:49:52,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-05-07 12:31:32,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-05-07 13:20:54,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000.0,Expense,INR
2016-05-08 13:15:51,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-05-08 14:26:23,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-05-09 13:17:14,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-05-09 17:24:37,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-05-10 09:12:29,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-05-10 12:50:15,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-05-11 08:23:11,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-05-11 17:40:07,Cash,Transportation,auto,Permanent Residence to hospital,30.0,Expense,INR
2016-05-11 18:29:30,Saving Bank account 1,Investment,RD,RD,1000.0,Expense,INR
2016-05-12 09:39:50,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-05-12 12:46:23,Cash,Other,medicine,tonic,155.0,Expense,INR
2016-05-16 20:48:29,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-05-17 12:34:38,Cash,Other,Pocket money,Aadhar mobile number and email id updated,100.0,Expense,INR
2016-05-17 21:59:19,Saving Bank account 1,Investment,LIC,Life Insurance,11286.0,Expense,INR
2016-05-19 09:21:46,Saving Bank account 1,Food,Grocery,agarbatti + icecream pack,180.0,Expense,INR
2016-05-22 11:13:40,Cash,Transportation,auto,Permanent Residence to nearby hospital,40.0,Expense,INR
2016-05-22 11:13:40,Saving Bank account 1,Other,Saloon,hair cut+shaving,120.0,Expense,INR
2016-05-29 19:16:49,Saving Bank account 1,Food,Grocery,sanitary napkins+chocolates+Maggie+khajoor,504.0,Expense,INR
2016-05-30 12:46:40,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-05-31 09:51:36,Saving Bank account 1,Transportation,auto,Permanent Residence to LB road,50.0,Expense,INR
2016-06-03 09:57:14,Saving Bank account 1,Utilities,Mobile Service Provider,Mobile Service Provider recharge wfh,251.0,Expense,INR
2016-06-05 13:48:33,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-06-09 13:10:50,Saving Bank account 1,Transportation,Travels,Place 6 to Place 2,598.5,Expense,INR
2016-06-18 19:45:05,Cash,Other,Pocket money,flour mill,38.0,Expense,INR
2016-06-19 17:10:49,Saving Bank account 1,Other,exam fee,Family exam form,905.0,Expense,INR
2016-06-19 18:49:52,Saving Bank account 1,Food,Grocery,grocery,600.0,Expense,INR
2016-06-20 22:19:27,Saving Bank account 1,Food,snacks,icecream,140.0,Expense,INR
2016-06-22 11:20:48,Saving Bank account 1,Utilities,Mobile Service Provider,Mobile Service Provider sim card porting,350.0,Expense,INR
2016-06-23 12:02:39,Saving Bank account 1,Utilities,Amazon Prime,Amazon prime subscription,995.0,Expense,INR
2016-06-27 10:10:57,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-06-27 17:09:47,Saving Bank account 1,Transportation,Travels,Chalisgaon to Baroda return,3200.0,Expense,INR
2016-06-30 11:40:50,Saving Bank account 1,Other,Pocket money,pan card application,106.9,Expense,INR
2016-07-01 08:07:57,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000.0,Expense,INR
2016-07-02 08:25:57,Cash,Food,Grocery,No Notes,160.0,Expense,INR
2016-07-04 08:31:57,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000.0,Expense,INR
2016-07-05 08:22:46,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000.0,Expense,INR
2016-07-06 12:42:01,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000.0,Expense,INR
2016-07-07 12:12:41,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000.0,Expense,INR
2016-07-08 08:58:32,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-07-08 09:22:37,Saving Bank account 1,Other,exam fee,PET Psychology,750.0,Expense,INR
2016-07-09 12:44:29,Cash,Food,Eggs,1 dozen,72.0,Expense,INR
2016-07-09 13:12:28,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-07-10 12:00:54,Saving Bank account 1,Utilities,Netflix,1 month subscription,199.0,Expense,INR
2016-07-11 09:12:37,Cash,Food,Eating out,ice cream,45.0,Expense,INR
2016-07-12 18:32:27,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-07-13 10:21:25,Cash,Health,Medicine,citrizen + crocine,10.0,Expense,INR
2016-07-20 07:03:14,Saving Bank account 1,Utilities,Mobile Service Provider,Mobile Service Provider recharge 365 days,2599.0,Expense,INR
2016-07-21 16:33:04,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-07-25 10:48:49,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-07-31 18:50:51,Cash,Other,Pocket money,frame for specs,250.0,Expense,INR
2016-08-01 08:20:05,Saving Bank account 1,Other,Pocket money,laptop table,1994.0,Expense,INR
2016-08-02 18:29:55,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000.0,Expense,INR
2016-08-02 18:48:25,Saving Bank account 1,Utilities,Mobile Service Provider,Mobile Service Provider recharge wfh,251.0,Expense,INR
2016-08-03 12:47:01,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000.0,Expense,INR
2016-08-09 13:45:47,Saving Bank account 1,Food,beverage,cold coffee,30.0,Expense,INR
2016-08-09 17:10:42,Cash,Food,Grocery,bread,20.0,Expense,INR
2016-08-09 17:17:33,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-08-10 08:23:46,Saving Bank account 1,Shopping,grooming,razor,174.0,Expense,INR
2016-08-11 13:31:31,Saving Bank account 1,Utilities,Netflix,1 month subscription,199.0,Expense,INR
2016-08-12 09:09:40,Saving Bank account 1,Other,Pocket money,OTT Platform 1 subscription,199.0,Expense,INR
2016-08-12 17:05:17,Saving Bank account 1,Food,Grocery,cheese cubes(2),30.0,Expense,INR
2016-08-14 16:12:49,Cash,Other,Saloon,hair cut,100.0,Expense,INR
2016-08-14 16:13:29,Cash,Other,Pocket money,pens,5.0,Expense,INR
2016-08-18 14:19:25,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-08-21 08:54:35,Cash,Other,Pocket money,earphones,100.0,Expense,INR
2016-08-22 13:22:05,Saving Bank account 1,Entertainment,Rakshabandhan,rakshabandhan ovalni ,500.0,Expense,INR
2016-08-23 17:25:23,Saving Bank account 1,Other,Pocket money,No Notes,2000.0,Expense,INR
2016-08-24 07:38:04,Saving Bank account 1,Entertainment,Rakshabandhan,rakshabandhan ovalni ,500.0,Expense,INR
2016-08-29 10:48:20,Saving Bank account 1,Household,Toiletries,lizol,98.0,Expense,INR
2016-08-29 10:48:48,Cash,Household,Kitchen,boric powder,40.0,Expense,INR
2016-08-29 11:41:25,Cash,Entertainment,Ganesh Pujan,Ganesh idol,361.0,Expense,INR
2016-09-01 13:40:13,Saving Bank account 1,Utilities,Mobile Service Provider,Mobile Service Provider recharge wfh,251.0,Expense,INR
2016-09-08 09:45:03,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-09-09 08:28:46,Cash,Food,Milk,1lit buffalo milk,70.0,Expense,INR
2016-09-10 09:27:08,Saving Bank account 1,Food,Grocery,mosambi 1kg+ gavar pav kilo+lemon 3 + kothimbir,90.0,Expense,INR
2016-09-10 13:07:33,Saving Bank account 1,Other,misc,scratch guard ipad,249.0,Expense,INR
2016-09-10 17:38:16,Saving Bank account 1,Transportation,auto,Permanent Residence to hospital to n fro,80.0,Expense,INR
2016-09-10 18:06:14,Saving Bank account 1,Health,Medicine,No Notes,40.0,Expense,INR
2016-09-11 09:19:24,Cash,Other,Pocket money,gulal,10.0,Expense,INR
2016-09-12 17:41:51,Saving Bank account 1,Utilities,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR
2016-09-13 09:48:13,Cash,Food,snacks,brownie,70.0,Expense,INR
2016-09-13 09:48:13,Saving Bank account 1,Food,Eating out,riverdine date,845.0,Expense,INR
2016-09-14 10:13:24,Saving Bank account 1,Other,gift,baggit purse,437.0,Expense,INR
2016-09-14 13:24:08,Saving Bank account 1,Utilities,Mobile Service Provider,No Notes,251.0,Expense,INR
2016-09-15 06:52:09,Cash,Food,Grocery,chocobar+milk+chips,95.0,Expense,INR
2016-09-19 15:35:24,Cash,Food,Milk,No Notes,33.0,Expense,INR
2016-09-28 07:32:36,Cash,Other,Pocket money,flour mill,32.0,Expense,INR
2016-10-01 17:10:58,Cash,Household,Kitchen,chalk for ants,15.0,Expense,INR
2016-10-02 09:15:02,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-10-02 18:07:44,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,1000.0,Expense,INR
2016-10-03 13:31:55,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-10-03 17:25:58,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,1000.0,Expense,INR
2016-10-05 09:33:45,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-10-05 18:31:55,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,1000.0,Expense,INR
2016-10-06 13:18:51,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,1000.0,Expense,INR
2016-10-06 13:43:05,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-10-08 09:18:12,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-10-08 13:35:00,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-10-09 09:18:07,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-10-09 13:07:28,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-10-10 08:10:25,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-10-10 08:19:48,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-10-10 09:05:50,Saving Bank account 1,Investment,RD,No Notes,1000.0,Expense,INR
2016-10-10 13:34:41,Cash,Food,Grocery,apple half kg+ mixer repair+flowers,100.0,Expense,INR
2016-10-11 09:39:30,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-10-11 12:18:47,Saving Bank account 1,Investment,RD,RD,1000.0,Expense,INR
2016-10-11 12:27:23,Saving Bank account 1,Investment,Mutual fund,No Notes,1000.0,Expense,INR
2016-10-11 13:43:04,Cash,Transportation,auto,Permanent Residence to Bandhu prem,40.0,Expense,INR
